name,address,lat,lng,license_number,hotel_type,source,raw_data
西門大飯店西寧館,臺北市萬華區西寧南路36號10樓之3,25.0455910,121.5066400,,旅館,旅遊網住宿,"{""_id"": 394, ""_importdate"": {""date"": ""2025-12-29 13:53:36.908823"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""西門大飯店西寧館"", ""地址"": ""臺北市萬華區西寧南路36號10樓之3"", ""電話或手機號碼"": ""(02)23615205"", ""傳真"": ""(02)23616373"", ""房間數"": ""22""}"
西門希爾商旅,臺北市萬華區峨眉街28號4樓之1、4樓之2、4樓之3,,,,旅館,旅遊網住宿,"{""_id"": 243, ""_importdate"": {""date"": ""2025-12-29 13:53:36.744724"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""西門希爾商旅"", ""地址"": ""臺北市萬華區峨眉街28號4樓之1、4樓之2、4樓之3"", ""電話或手機號碼"": ""(02)23810081"", ""傳真"": ""-"", ""房間數"": ""15""}"
西門星辰大飯店,臺北市萬華區峨眉街94號2至9樓,25.0442120,121.5036350,,旅館,旅遊網住宿,"{""_id"": 358, ""_importdate"": {""date"": ""2025-12-29 13:53:36.869881"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""西門星辰大飯店"", ""地址"": ""臺北市萬華區峨眉街94號2至9樓"", ""電話或手機號碼"": ""(02)23898898"", ""傳真"": ""(02)23892799"", ""房間數"": ""65""}"
西門星辰精典大飯店,臺北市萬華區峨眉街72號1至8樓,25.0440450,121.5043820,,旅館,旅遊網住宿,"{""_id"": 359, ""_importdate"": {""date"": ""2025-12-29 13:53:36.870915"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""西門星辰精典大飯店"", ""地址"": ""臺北市萬華區峨眉街72號1至8樓"", ""電話或手機號碼"": ""(02)23831123"", ""傳真"": ""(02)23831183"", ""房間數"": ""25""}"
西門航棧旅館,"臺北市萬華區中華路一段144號7-8樓,7樓之1,8樓之1",,,,旅館,旅遊網住宿,"{""_id"": 366, ""_importdate"": {""date"": ""2025-12-29 13:53:36.878301"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""西門航棧旅館"", ""地址"": ""臺北市萬華區中華路一段144號7-8樓,7樓之1,8樓之1"", ""電話或手機號碼"": ""(02)23880777"", ""傳真"": ""(02)23881234"", ""房間數"": ""38""}"
西門邑居自由旅行會館,臺北市萬華區西寧南路67號10樓,25.0462030,121.5070260,,旅館,旅遊網住宿,"{""_id"": 351, ""_importdate"": {""date"": ""2025-12-29 13:53:36.862563"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""西門邑居自由旅行會館"", ""地址"": ""臺北市萬華區西寧南路67號10樓"", ""電話或手機號碼"": ""(02)23616167"", ""傳真"": ""(02)23899797"", ""房間數"": ""8""}"
西門雲町旅店,臺北市萬華區漢中街52號12樓至13樓,25.0439300,121.5072080,,旅館,旅遊網住宿,"{""_id"": 43, ""_importdate"": {""date"": ""2025-12-29 13:53:36.516864"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""西門雲町旅店"", ""地址"": ""臺北市萬華區漢中街52號12樓至13樓"", ""電話或手機號碼"": ""(02)23112555"", ""傳真"": ""(02)2311-2759"", ""房間數"": ""32""}"
見潭璞旅,臺北市士林區承德路四段250號,25.0891800,121.5203820,,旅館,旅遊網住宿,"{""_id"": 50, ""_importdate"": {""date"": ""2025-12-29 13:53:36.523629"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""見潭璞旅"", ""地址"": ""臺北市士林區承德路四段250號"", ""電話或手機號碼"": ""(02)28831777"", ""傳真"": ""(02)28833299"", ""房間數"": ""240""}"
詩漫精品旅館,臺北市中正區館前路8號6樓,25.0458170,121.5148920,,旅館,旅遊網住宿,"{""_id"": 222, ""_importdate"": {""date"": ""2025-12-29 13:53:36.723157"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""詩漫精品旅館"", ""地址"": ""臺北市中正區館前路8號6樓"", ""電話或手機號碼"": ""(02)23820111"", ""傳真"": ""(02)23825000"", ""房間數"": ""33""}"
誠品行旅,臺北市信義區菸廠路98號、2樓、3樓,25.0446550,121.5617340,,旅館,旅遊網住宿,"{""_id"": 293, ""_importdate"": {""date"": ""2025-12-29 13:53:36.798913"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""誠品行旅"", ""地址"": ""臺北市信義區菸廠路98號、2樓、3樓"", ""電話或手機號碼"": ""(02)66262888"", ""傳真"": ""(02)66263888"", ""房間數"": ""104""}"
謙匯普樂室行旅,臺北市信義區信義路5段109號地下1樓,25.0350680,121.5754100,,旅館,旅遊網住宿,"{""_id"": 165, ""_importdate"": {""date"": ""2025-12-29 13:53:36.662410"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""謙匯普樂室行旅"", ""地址"": ""臺北市信義區信義路5段109號地下1樓"", ""電話或手機號碼"": ""(02)87864188"", ""傳真"": ""(02)87867665"", ""房間數"": ""40""}"
謙商旅(谷墨商旅-師大館),臺北市大安區和平東路一段145號2至4樓、147 號5至6樓、6樓之1、6樓之2,,,,旅館,旅遊網住宿,"{""_id"": 183, ""_importdate"": {""date"": ""2025-12-29 13:53:36.681581"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""謙商旅(谷墨商旅-師大館)"", ""地址"": ""臺北市大安區和平東路一段145號2至4樓、147 號5至6樓、6樓之1、6樓之2"", ""電話或手機號碼"": ""(02)23955535"", ""傳真"": ""(02)23955653"", ""房間數"": ""92""}"
謙商旅-東門館,臺北市中正區信義路二段163號,25.0340670,121.5288750,,旅館,旅遊網住宿,"{""_id"": 331, ""_importdate"": {""date"": ""2025-12-29 13:53:36.841292"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""謙商旅-東門館"", ""地址"": ""臺北市中正區信義路二段163號"", ""電話或手機號碼"": ""(02)23582520"", ""傳真"": ""(02)23582500"", ""房間數"": ""85""}"
豐宿創新壹旅,臺北市大同區南京西路165號6樓,25.0540670,121.5129540,,旅館,旅遊網住宿,"{""_id"": 28, ""_importdate"": {""date"": ""2025-12-29 13:53:36.497341"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""豐宿創新壹旅"", ""地址"": ""臺北市大同區南京西路165號6樓"", ""電話或手機號碼"": ""(02)77557937"", ""傳真"": ""-"", ""房間數"": ""28""}"
豪城商旅民生館,臺北市松山區民生東路三段113巷7弄11號1樓至6樓,,,,旅館,旅遊網住宿,"{""_id"": 96, ""_importdate"": {""date"": ""2025-12-29 13:53:36.579518"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""豪城商旅民生館"", ""地址"": ""臺北市松山區民生東路三段113巷7弄11號1樓至6樓"", ""電話或手機號碼"": ""(02)27137078"", ""傳真"": ""-"", ""房間數"": ""38""}"
豪景大酒店,臺北市萬華區環河南路1段77號,25.0273880,121.4896360,,國際觀光旅館,旅遊網住宿,"{""_id"": 595, ""_importdate"": {""date"": ""2025-12-29 13:53:37.121674"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""國際觀光旅館"", ""旅宿名稱"": ""豪景大酒店"", ""地址"": ""臺北市萬華區環河南路1段77號"", ""電話或手機號碼"": ""(02)23113131"", ""傳真"": ""(02)23613737"", ""房間數"": ""217""}"
豪景大酒店新館,臺北市萬華區成都路173之1號B2及1至7樓,25.0442780,121.5016250,,旅館,旅遊網住宿,"{""_id"": 286, ""_importdate"": {""date"": ""2025-12-29 13:53:36.790949"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""豪景大酒店新館"", ""地址"": ""臺北市萬華區成都路173之1號B2及1至7樓"", ""電話或手機號碼"": ""(02)23113130"", ""傳真"": ""(02)23113686"", ""房間數"": ""48""}"
豪爵旅館,臺北市中山區吉林路379巷20號1至7樓及20之1號2樓至7樓、德惠街170巷24號1樓,,,,旅館,旅遊網住宿,"{""_id"": 555, ""_importdate"": {""date"": ""2025-12-29 13:53:37.080050"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""豪爵旅館"", ""地址"": ""臺北市中山區吉林路379巷20號1至7樓及20之1號2樓至7樓、德惠街170巷24號1樓"", ""電話或手機號碼"": ""(02)25942977"", ""傳真"": ""(02)25942976"", ""房間數"": ""53""}"
豪贊旅店,臺北市萬華區昆明街34號2樓,25.0470060,121.5058820,,旅館,旅遊網住宿,"{""_id"": 446, ""_importdate"": {""date"": ""2025-12-29 13:53:36.963696"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""豪贊旅店"", ""地址"": ""臺北市萬華區昆明街34號2樓"", ""電話或手機號碼"": ""(02)23702199"", ""傳真"": ""(02)23318638"", ""房間數"": ""14""}"
貓尾口袋（西門館）,臺北市萬華區康定路25巷1號2至4樓,25.0436740,121.5040450,,旅館,旅遊網住宿,"{""_id"": 16, ""_importdate"": {""date"": ""2025-12-29 13:53:36.481785"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""貓尾口袋（西門館）"", ""地址"": ""臺北市萬華區康定路25巷1號2至4樓"", ""電話或手機號碼"": ""(02)25586002"", ""傳真"": ""-"", ""房間數"": ""10""}"
貴族商務旅館,"臺北市士林區忠誠路二段21巷10,12號1至6樓",25.1103840,121.5333010,,旅館,旅遊網住宿,"{""_id"": 445, ""_importdate"": {""date"": ""2025-12-29 13:53:36.962634"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""貴族商務旅館"", ""地址"": ""臺北市士林區忠誠路二段21巷10,12號1至6樓"", ""電話或手機號碼"": ""(02)28323388"", ""傳真"": ""(02)28382667"", ""房間數"": ""49""}"
貴都飯店,臺北市萬華區西藏路192-1號,25.0285020,121.4932570,,旅館,旅遊網住宿,"{""_id"": 481, ""_importdate"": {""date"": ""2025-12-29 13:53:37.000470"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""貴都飯店"", ""地址"": ""臺北市萬華區西藏路192-1號"", ""電話或手機號碼"": ""(02)23029345"", ""傳真"": ""(02)23047246"", ""房間數"": ""69""}"
賓王大飯店,臺北市大同區南京西路163號3至4樓,25.0540830,121.5131290,,旅館,旅遊網住宿,"{""_id"": 558, ""_importdate"": {""date"": ""2025-12-29 13:53:37.083729"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""賓王大飯店"", ""地址"": ""臺北市大同區南京西路163號3至4樓"", ""電話或手機號碼"": ""(02)25555182"", ""傳真"": ""(02)25583887"", ""房間數"": ""53""}"
賦樂旅居,臺北市大安區大安路一段56號、56號4樓,25.0396140,121.5460760,,旅館,旅遊網住宿,"{""_id"": 270, ""_importdate"": {""date"": ""2025-12-29 13:53:36.773422"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""賦樂旅居"", ""地址"": ""臺北市大安區大安路一段56號、56號4樓"", ""電話或手機號碼"": ""(02)27111118"", ""傳真"": ""(02)27111117"", ""房間數"": ""42""}"
趣旅館‧林森館,臺北市中山區林森北路487號1樓至2樓,25.0612960,121.5262930,,旅館,旅遊網住宿,"{""_id"": 235, ""_importdate"": {""date"": ""2025-12-29 13:53:36.737261"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""趣旅館‧林森館"", ""地址"": ""臺北市中山區林森北路487號1樓至2樓"", ""電話或手機號碼"": ""(02)25683242"", ""傳真"": ""(02)25683164"", ""房間數"": ""123""}"
趣西門旅店,臺北市萬華區武昌街二段72號7樓,25.0447310,121.5061750,,旅館,旅遊網住宿,"{""_id"": 88, ""_importdate"": {""date"": ""2025-12-29 13:53:36.568786"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""趣西門旅店"", ""地址"": ""臺北市萬華區武昌街二段72號7樓"", ""電話或手機號碼"": ""(02)23618266"", ""傳真"": ""(02)23832501"", ""房間數"": ""27""}"
路境行旅-府前館,臺北市中正區重慶南路一段86號,25.0430760,121.5130930,,旅館,旅遊網住宿,"{""_id"": 327, ""_importdate"": {""date"": ""2025-12-29 13:53:36.836440"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""路境行旅-府前館"", ""地址"": ""臺北市中正區重慶南路一段86號"", ""電話或手機號碼"": ""(02)23899595"", ""傳真"": ""(02)23819595"", ""房間數"": ""158""}"
路徒PLUS行旅-主題館,臺北市中正區忠孝西路一段80號5至12樓,25.0468660,121.5137660,,旅館,旅遊網住宿,"{""_id"": 101, ""_importdate"": {""date"": ""2025-12-29 13:53:36.586027"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""路徒PLUS行旅-主題館"", ""地址"": ""臺北市中正區忠孝西路一段80號5至12樓"", ""電話或手機號碼"": ""(02)23311788"", ""傳真"": ""(02)23311798"", ""房間數"": ""109""}"
路徒PLUS行旅-站前館,臺北市中正區忠孝西路一段80號4樓、24至35樓,25.0468660,121.5137660,,旅館,旅遊網住宿,"{""_id"": 84, ""_importdate"": {""date"": ""2025-12-29 13:53:36.563520"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""路徒PLUS行旅-站前館"", ""地址"": ""臺北市中正區忠孝西路一段80號4樓、24至35樓"", ""電話或手機號碼"": ""(02)23886366"", ""傳真"": ""(02)23886399"", ""房間數"": ""127""}"
路徒行旅-中華館,臺北市中正區延平南路68號,25.0449290,121.5103260,,旅館,旅遊網住宿,"{""_id"": 230, ""_importdate"": {""date"": ""2025-12-29 13:53:36.731756"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""路徒行旅-中華館"", ""地址"": ""臺北市中正區延平南路68號"", ""電話或手機號碼"": ""(02)23120589"", ""傳真"": ""(02)23120285"", ""房間數"": ""68""}"
迪樂商旅,臺北市大同區延平北路一段121號1至6樓,25.0528660,121.5119190,,旅館,旅遊網住宿,"{""_id"": 568, ""_importdate"": {""date"": ""2025-12-29 13:53:37.094298"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""迪樂商旅"", ""地址"": ""臺北市大同區延平北路一段121號1至6樓"", ""電話或手機號碼"": ""(02)25551130"", ""傳真"": ""(02)25555130"", ""房間數"": ""28""}"
途中‧台北國際青年旅舍,臺北市北投區光明路82號1至5樓,25.1330240,121.5006410,,旅館,旅遊網住宿,"{""_id"": 315, ""_importdate"": {""date"": ""2025-12-29 13:53:36.823963"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""途中‧台北國際青年旅舍"", ""地址"": ""臺北市北投區光明路82號1至5樓"", ""電話或手機號碼"": ""(02)28910230"", ""傳真"": ""(02)28910230"", ""房間數"": ""10""}"
進綵商旅,臺北市大同區迪化街一段334號1至3樓,25.0621830,121.5091680,,旅館,旅遊網住宿,"{""_id"": 215, ""_importdate"": {""date"": ""2025-12-29 13:53:36.715920"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""進綵商旅"", ""地址"": ""臺北市大同區迪化街一段334號1至3樓"", ""電話或手機號碼"": ""(02)25536711"", ""傳真"": ""(02)25536722"", ""房間數"": ""6""}"
配普特行旅,臺北市大同區鄭州路21巷4號(1樓至3樓),25.0492840,121.5144940,,旅館,旅遊網住宿,"{""_id"": 115, ""_importdate"": {""date"": ""2025-12-29 13:53:36.604861"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""配普特行旅"", ""地址"": ""臺北市大同區鄭州路21巷4號(1樓至3樓)"", ""電話或手機號碼"": ""(02)25583669"", ""傳真"": ""-"", ""房間數"": ""9""}"
酩月大飯店,臺北市萬華區成都路21號4至5樓，23號4至5樓，27巷1號4至5樓,,,,旅館,旅遊網住宿,"{""_id"": 321, ""_importdate"": {""date"": ""2025-12-29 13:53:36.830676"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""酩月大飯店"", ""地址"": ""臺北市萬華區成都路21號4至5樓，23號4至5樓，27巷1號4至5樓"", ""電話或手機號碼"": ""(02)23755218"", ""傳真"": ""(02)23816679"", ""房間數"": ""31""}"
采舍精品旅館,臺北市中山區農安街34號3樓及7樓,25.0648130,121.5268130,,旅館,旅遊網住宿,"{""_id"": 412, ""_importdate"": {""date"": ""2025-12-29 13:53:36.927769"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""采舍精品旅館"", ""地址"": ""臺北市中山區農安街34號3樓及7樓"", ""電話或手機號碼"": ""(02)25963969"", ""傳真"": ""(02)25965088"", ""房間數"": ""35""}"
野趣光延旅館,臺北市中正區開封街一段2號2樓,25.0458310,121.5143890,,旅館,旅遊網住宿,"{""_id"": 112, ""_importdate"": {""date"": ""2025-12-29 13:53:36.600924"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""野趣光延旅館"", ""地址"": ""臺北市中正區開封街一段2號2樓"", ""電話或手機號碼"": ""(02)23140202"", ""傳真"": ""(02)23145252"", ""房間數"": ""44""}"
野趣旅舍 T.O.HOTEL,臺北市大同區承德路二段28號1至5樓,25.0567950,121.5192280,,旅館,旅遊網住宿,"{""_id"": 127, ""_importdate"": {""date"": ""2025-12-29 13:53:36.619317"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""野趣旅舍 T.O.HOTEL"", ""地址"": ""臺北市大同區承德路二段28號1至5樓"", ""電話或手機號碼"": ""(02)25521300"", ""傳真"": ""(02)25521310"", ""房間數"": ""16""}"
金來商旅,"臺北市中正區金山南路1段71號B1-7樓,71之1號2-7樓",,,,旅館,旅遊網住宿,"{""_id"": 425, ""_importdate"": {""date"": ""2025-12-29 13:53:36.941830"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""金來商旅"", ""地址"": ""臺北市中正區金山南路1段71號B1-7樓,71之1號2-7樓"", ""電話或手機號碼"": ""(02)23979399"", ""傳真"": ""(02)23971399"", ""房間數"": ""48""}"
金弘旅社,臺北市大同區南京西路316號4樓,25.0538660,121.5129430,,旅館,旅遊網住宿,"{""_id"": 42, ""_importdate"": {""date"": ""2025-12-29 13:53:36.515708"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""金弘旅社"", ""地址"": ""臺北市大同區南京西路316號4樓"", ""電話或手機號碼"": ""(02)25554038"", ""傳真"": ""(02)25565308"", ""房間數"": ""19""}"
金普頓大安酒店,臺北市大安區仁愛路四段27巷23號3樓至11樓、25號、25號3樓至11樓、27號2樓至14樓,,,,旅館,旅遊網住宿,"{""_id"": 131, ""_importdate"": {""date"": ""2025-12-29 13:53:36.623343"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""金普頓大安酒店"", ""地址"": ""臺北市大安區仁愛路四段27巷23號3樓至11樓、25號、25號3樓至11樓、27號2樓至14樓"", ""電話或手機號碼"": ""(02)27792000"", ""傳真"": ""(02)27790999"", ""房間數"": ""129""}"
金財神旅館,臺北市中正區中華路一段21號3樓,25.0447500,121.5312820,,旅館,旅遊網住宿,"{""_id"": 548, ""_importdate"": {""date"": ""2025-12-29 13:53:37.073028"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""金財神旅館"", ""地址"": ""臺北市中正區中華路一段21號3樓"", ""電話或手機號碼"": ""(02)23110066"", ""傳真"": ""(02)23110444"", ""房間數"": ""12""}"
金通商旅,臺北市大同區重慶北路一段1號10樓之1,25.0524760,121.5145580,,旅館,旅遊網住宿,"{""_id"": 25, ""_importdate"": {""date"": ""2025-12-29 13:53:36.493410"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""金通商旅"", ""地址"": ""臺北市大同區重慶北路一段1號10樓之1"", ""電話或手機號碼"": ""(02)25921919"", ""傳真"": ""-"", ""房間數"": ""9""}"
金都精緻溫泉飯店,臺北市北投區光明路240號1-6樓,25.1360070,121.5075340,,旅館,旅遊網住宿,"{""_id"": 390, ""_importdate"": {""date"": ""2025-12-29 13:53:36.904350"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""金都精緻溫泉飯店"", ""地址"": ""臺北市北投區光明路240號1-6樓"", ""電話或手機號碼"": ""(02)28911228"", ""傳真"": ""(02)28924269"", ""房間數"": ""31""}"
鉑泊客,臺北市中正區漢口街1段50號1-5樓,25.0446710,121.5121930,,旅館,旅遊網住宿,"{""_id"": 265, ""_importdate"": {""date"": ""2025-12-29 13:53:36.768731"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""鉑泊客"", ""地址"": ""臺北市中正區漢口街1段50號1-5樓"", ""電話或手機號碼"": ""(02)23755555"", ""傳真"": ""(02)23755222"", ""房間數"": ""58""}"
鉑泊客2館,臺北市中正區重慶南路1段37號,25.0295920,121.5155120,,旅館,旅遊網住宿,"{""_id"": 8, ""_importdate"": {""date"": ""2025-12-29 13:53:36.473389"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""鉑泊客2館"", ""地址"": ""臺北市中正區重慶南路1段37號"", ""電話或手機號碼"": ""(02)23755555"", ""傳真"": ""(02)23755222"", ""房間數"": ""44""}"
銀座飯店,臺北市中山區林森北路289號4樓之1～3,25.0556900,121.5257610,,旅館,旅遊網住宿,"{""_id"": 369, ""_importdate"": {""date"": ""2025-12-29 13:53:36.881569"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""銀座飯店"", ""地址"": ""臺北市中山區林森北路289號4樓之1～3"", ""電話或手機號碼"": ""(02)25627733"", ""傳真"": ""(02)25627719"", ""房間數"": ""15""}"
錦棧商旅,臺北市中山區林森北路413號2樓、7樓、7樓之14及錦州街46號7樓、48號7樓、46號13樓、48號13樓,,,,旅館,旅遊網住宿,"{""_id"": 201, ""_importdate"": {""date"": ""2025-12-29 13:53:36.700797"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""錦棧商旅"", ""地址"": ""臺北市中山區林森北路413號2樓、7樓、7樓之14及錦州街46號7樓、48號7樓、46號13樓、48號13樓"", ""電話或手機號碼"": ""(02)77012121"", ""傳真"": ""(02)77017272"", ""房間數"": ""92""}"
長弘時尚旅店,臺北市中山區長春路56號3至5樓,25.0549240,121.5264100,,旅館,旅遊網住宿,"{""_id"": 352, ""_importdate"": {""date"": ""2025-12-29 13:53:36.863612"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""長弘時尚旅店"", ""地址"": ""臺北市中山區長春路56號3至5樓　"", ""電話或手機號碼"": ""(02)25420101"", ""傳真"": ""(02)25420202"", ""房間數"": ""24""}"
長春精品旅館,臺北市松山區慶城街29號,25.0540050,121.5456020,,旅館,旅遊網住宿,"{""_id"": 512, ""_importdate"": {""date"": ""2025-12-29 13:53:37.034434"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""長春精品旅館"", ""地址"": ""臺北市松山區慶城街29號"", ""電話或手機號碼"": ""(02)27188268"", ""傳真"": ""(02)87121695"", ""房間數"": ""86""}"
長榮桂冠酒店 (台北),臺北市中山區松江路63號,25.0575100,121.5310740,,旅館,旅遊網住宿,"{""_id"": 462, ""_importdate"": {""date"": ""2025-12-29 13:53:36.980178"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""長榮桂冠酒店 (台北)"", ""地址"": ""臺北市中山區松江路63號"", ""電話或手機號碼"": ""(02)25019988"", ""傳真"": ""(02)25019966"", ""房間數"": ""95""}"
長虹大飯店,"臺北市萬華區漢中街36號1,3-8樓",25.0443850,121.5073890,,旅館,旅遊網住宿,"{""_id"": 585, ""_importdate"": {""date"": ""2025-12-29 13:53:37.111284"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""長虹大飯店"", ""地址"": ""臺北市萬華區漢中街36號1,3-8樓"", ""電話或手機號碼"": ""(02)23119193"", ""傳真"": ""(02)23885011"", ""房間數"": ""68""}"
門埕青旅,臺北市大同區鄭州路21巷10號(1至3樓),25.0496190,121.5145320,,旅館,旅遊網住宿,"{""_id"": 144, ""_importdate"": {""date"": ""2025-12-29 13:53:36.637059"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""門埕青旅"", ""地址"": ""臺北市大同區鄭州路21巷10號(1至3樓)"", ""電話或手機號碼"": ""(02)25585676"", ""傳真"": ""-"", ""房間數"": ""2""}"
門草行旅,臺北市大同區安西街23號1至4樓（不含安西街25號1樓）,,,,旅館,旅遊網住宿,"{""_id"": 126, ""_importdate"": {""date"": ""2025-12-29 13:53:36.618288"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""門草行旅"", ""地址"": ""臺北市大同區安西街23號1至4樓（不含安西街25號1樓）"", ""電話或手機號碼"": ""(02)25577045"", ""傳真"": ""-"", ""房間數"": ""4""}"
